dataset_name,type,layer,binarize_value,top_n,width,linear_macro_f1_score
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,Hidden States,9,0,50,16k,0.8340825889920659
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,Hidden States,9,1,0,16k,0.8264202187172917
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,Hidden States,9,1,50,16k,0.8433830171635049
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,Hidden States,9,1,0,16k,0.8338625203839218
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,Hidden States,9,0,0,16k,0.8275048117078839
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,Hidden States,9,0,20,16k,0.8374056975565815
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,Hidden States,9,0,50,16k,0.8387714938560082
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,Hidden States,9,1,20,16k,0.8281806243463394
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,SAE Features,12,0,50,16k,0.8375753952483018
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,SAE Features,19,0,50,16k,0.8425981406834441
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,SAE Features,20,0,50,16k,0.853664061615132
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,SAE Features,20,0,50,16k,0.85469381465842
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,SAE Features,31,0,50,16k,0.8513207615643188
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,SAE Features,31,0,50,16k,0.8434123489966454
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,SAE Features,5,0,50,16k,0.8436242395483664
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,SAE Features,9,0,50,16k,0.8711975016834712
gallifantjack/pminervini_NQ_Swap_org_answer_None_openai_google_gemma_2_9b_it,SAE Features,9,0,50,16k,0.8491314499261707
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,5,1,0,16k,0.6872514318547555
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,5,0,20,16k,0.6736461972869483
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,5,0,50,16k,0.6828072419103199
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,5,1,50,16k,0.7048503611971104
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,5,1,20,16k,0.6707134253602656
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,9,1,20,16k,0.6694130571249215
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,9,0,50,16k,0.7218510341622124
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,9,0,20,16k,0.6766295170550489
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,9,1,0,16k,0.7058494965997794
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,9,1,50,16k,0.7027486125144606
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,9,0,50,16k,0.7239639639639639
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,9,1,50,16k,0.7273938788181666
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,9,1,20,16k,0.6749071618037135
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,9,0,20,16k,0.6964916072329083
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,Hidden States,9,1,0,16k,0.6773471996281664
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,SAE Features,5,1,50,16k,0.7138070640792964
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,SAE Features,9,1,50,16k,0.7266692114915441
gallifantjack/pminervini_NQ_Swap_org_answer_question_openai_google_gemma_2_9b_it,SAE Features,9,1,50,16k,0.7368706961287127
gallifantjack/pminervini_NQ_Swap_sub_answer_question_openai_google_gemma_2_9b_it,Hidden States,5,0,50,16k,0.5922504643026821
gallifantjack/pminervini_NQ_Swap_sub_answer_question_openai_google_gemma_2_9b_it,Hidden States,5,1,50,16k,0.5939314255414698
gallifantjack/pminervini_NQ_Swap_sub_answer_question_openai_google_gemma_2_9b_it,Hidden States,5,0,20,16k,0.5812368296563885
gallifantjack/pminervini_NQ_Swap_sub_answer_question_openai_google_gemma_2_9b_it,Hidden States,5,1,20,16k,0.5909560499574242
gallifantjack/pminervini_NQ_Swap_sub_answer_question_openai_google_gemma_2_9b_it,Hidden States,5,1,0,16k,0.6109995876724036
gallifantjack/pminervini_NQ_Swap_sub_answer_question_openai_google_gemma_2_9b_it,SAE Features,5,1,50,16k,0.6265739053987227
jackhhao/jailbreak-classification,Hidden States,12,1,0,16k,1.0
jackhhao/jailbreak-classification,Hidden States,12,1,50,16k,1.0
jackhhao/jailbreak-classification,Hidden States,12,1,20,16k,1.0
jackhhao/jailbreak-classification,Hidden States,12,0,50,16k,1.0
jackhhao/jailbreak-classification,Hidden States,12,0,20,16k,1.0
jackhhao/jailbreak-classification,Hidden States,12,1,50,65k,0.9810239885427856
jackhhao/jailbreak-classification,Hidden States,12,1,0,65k,0.9811051693404634
jackhhao/jailbreak-classification,Hidden States,12,0,20,65k,1.0
jackhhao/jailbreak-classification,Hidden States,12,1,20,65k,1.0
jackhhao/jailbreak-classification,Hidden States,12,0,50,65k,0.9810239885427856
jackhhao/jailbreak-classification,Hidden States,19,1,50,16k,1.0
jackhhao/jailbreak-classification,Hidden States,19,0,50,16k,0.9810239885427856
jackhhao/jailbreak-classification,Hidden States,19,0,20,16k,0.9811051693404634
jackhhao/jailbreak-classification,Hidden States,19,1,20,16k,0.9430719656283566
jackhhao/jailbreak-classification,Hidden States,19,1,0,16k,1.0
jackhhao/jailbreak-classification,Hidden States,19,0,50,65k,0.9810239885427856
jackhhao/jailbreak-classification,Hidden States,19,0,20,65k,0.961925287356322
jackhhao/jailbreak-classification,Hidden States,19,1,20,65k,0.9810239885427856
jackhhao/jailbreak-classification,Hidden States,19,1,50,65k,0.961925287356322
jackhhao/jailbreak-classification,Hidden States,19,1,0,65k,1.0
jackhhao/jailbreak-classification,Hidden States,20,1,20,16k,0.9621428571428572
jackhhao/jailbreak-classification,Hidden States,20,0,20,16k,0.9621428571428572
jackhhao/jailbreak-classification,Hidden States,20,1,50,16k,0.9622507122507122
jackhhao/jailbreak-classification,Hidden States,20,0,50,16k,0.9811051693404634
jackhhao/jailbreak-classification,Hidden States,20,1,0,16k,1.0
jackhhao/jailbreak-classification,Hidden States,20,0,50,16k,1.0
jackhhao/jailbreak-classification,Hidden States,20,0,20,16k,1.0
jackhhao/jailbreak-classification,Hidden States,20,1,20,16k,0.961925287356322
jackhhao/jailbreak-classification,Hidden States,20,1,0,16k,1.0
jackhhao/jailbreak-classification,Hidden States,20,1,50,16k,0.9810239885427856
jackhhao/jailbreak-classification,Hidden States,31,0,50,16k,1.0
jackhhao/jailbreak-classification,Hidden States,31,1,0,16k,0.9810239885427856
jackhhao/jailbreak-classification,Hidden States,31,1,20,16k,0.9622507122507122
jackhhao/jailbreak-classification,Hidden States,31,0,20,16k,0.9622507122507122
jackhhao/jailbreak-classification,Hidden States,31,1,50,16k,0.9811051693404634
jackhhao/jailbreak-classification,Hidden States,31,1,50,16k,0.9622507122507122
jackhhao/jailbreak-classification,Hidden States,31,1,0,16k,0.9044356292823656
jackhhao/jailbreak-classification,Hidden States,31,1,20,16k,0.9810239885427856
jackhhao/jailbreak-classification,Hidden States,31,0,50,16k,0.9811051693404634
jackhhao/jailbreak-classification,Hidden States,31,0,20,16k,0.9810239885427856
jackhhao/jailbreak-classification,Hidden States,5,1,20,16k,0.9238505747126436
jackhhao/jailbreak-classification,Hidden States,5,1,50,16k,0.9051199427139276
jackhhao/jailbreak-classification,Hidden States,5,1,0,16k,0.9811051693404634
jackhhao/jailbreak-classification,Hidden States,5,0,50,16k,0.9055258467023172
jackhhao/jailbreak-classification,Hidden States,5,0,20,16k,0.9426613775694196
jackhhao/jailbreak-classification,Hidden States,5,1,20,65k,0.9242857142857144
jackhhao/jailbreak-classification,Hidden States,5,1,0,65k,0.9621428571428572
jackhhao/jailbreak-classification,Hidden States,5,1,50,65k,0.8677361853832442
jackhhao/jailbreak-classification,Hidden States,5,0,50,65k,0.8485714285714285
jackhhao/jailbreak-classification,Hidden States,5,0,20,65k,0.9433155080213904
jackhhao/jailbreak-classification,Hidden States,9,1,50,16k,0.961925287356322
jackhhao/jailbreak-classification,Hidden States,9,1,0,16k,0.9430719656283566
jackhhao/jailbreak-classification,Hidden States,9,0,20,16k,0.961925287356322
jackhhao/jailbreak-classification,Hidden States,9,0,50,16k,0.9430719656283566
jackhhao/jailbreak-classification,Hidden States,9,1,20,16k,0.961925287356322
jackhhao/jailbreak-classification,Hidden States,9,0,20,16k,0.9430719656283566
jackhhao/jailbreak-classification,Hidden States,9,1,50,16k,0.9242857142857144
jackhhao/jailbreak-classification,Hidden States,9,0,50,16k,0.9430719656283566
jackhhao/jailbreak-classification,Hidden States,9,1,20,16k,0.961925287356322
jackhhao/jailbreak-classification,Hidden States,9,0,0,16k,0.9811051693404634
jackhhao/jailbreak-classification,Hidden States,9,1,0,16k,0.9811051693404634
jackhhao/jailbreak-classification,SAE Features,12,1,50,16k,0.9811051693404634
jackhhao/jailbreak-classification,SAE Features,19,1,50,16k,0.9811051693404634
jackhhao/jailbreak-classification,SAE Features,20,1,50,16k,0.9811051693404634
jackhhao/jailbreak-classification,SAE Features,20,1,50,16k,0.9622507122507122
jackhhao/jailbreak-classification,SAE Features,31,1,50,16k,0.9811051693404634
jackhhao/jailbreak-classification,SAE Features,31,1,50,16k,0.9811051693404634
jackhhao/jailbreak-classification,SAE Features,5,1,50,16k,0.9811051693404634
jackhhao/jailbreak-classification,SAE Features,9,1,50,16k,1.0
jackhhao/jailbreak-classification,SAE Features,9,1,50,16k,0.9622507122507122
legacy-datasets/banking77,Hidden States,12,1,0,16k,0.8268319797369288
legacy-datasets/banking77,Hidden States,12,0,0,16k,0.815129192513926
legacy-datasets/banking77,Hidden States,12,1,50,16k,0.7981531057785507
legacy-datasets/banking77,Hidden States,12,1,20,16k,0.8360314180081256
legacy-datasets/banking77,Hidden States,12,0,50,16k,0.8226337795566183
legacy-datasets/banking77,Hidden States,12,0,20,16k,0.8384654364081123
legacy-datasets/banking77,Hidden States,19,1,20,16k,0.7813213994314079
legacy-datasets/banking77,Hidden States,19,0,0,16k,0.8178879566425431
legacy-datasets/banking77,Hidden States,19,1,50,16k,0.8038171383694809
legacy-datasets/banking77,Hidden States,19,0,20,16k,0.8064892747887298
legacy-datasets/banking77,Hidden States,19,1,0,16k,0.8037922169416273
legacy-datasets/banking77,Hidden States,19,0,50,16k,0.8159242859440958
legacy-datasets/banking77,Hidden States,20,0,50,16k,0.8363969503894789
legacy-datasets/banking77,Hidden States,20,0,0,16k,0.8249932085915036
legacy-datasets/banking77,Hidden States,20,0,20,16k,0.819075379280512
legacy-datasets/banking77,Hidden States,20,0,0,16k,0.8303905247106492
legacy-datasets/banking77,Hidden States,20,0,20,16k,0.8386835870510048
legacy-datasets/banking77,Hidden States,20,0,50,16k,0.8322354085326262
legacy-datasets/banking77,Hidden States,31,0,20,16k,0.8086146634527747
legacy-datasets/banking77,Hidden States,31,0,50,16k,0.8103275553743209
legacy-datasets/banking77,Hidden States,31,0,0,16k,0.7992671567645931
legacy-datasets/banking77,Hidden States,31,0,0,16k,0.8350328896741056
legacy-datasets/banking77,Hidden States,31,0,20,16k,0.8420851691507555
legacy-datasets/banking77,Hidden States,31,0,50,16k,0.8449715242193411
legacy-datasets/banking77,Hidden States,5,0,20,16k,0.8049237600472778
legacy-datasets/banking77,Hidden States,5,0,50,16k,0.7974090427505705
legacy-datasets/banking77,Hidden States,5,0,0,16k,0.7992975901913553
legacy-datasets/banking77,Hidden States,5,1,0,16k,0.8024886353927684
legacy-datasets/banking77,Hidden States,5,1,50,16k,0.801637918591978
legacy-datasets/banking77,Hidden States,5,1,20,16k,0.8002910872837725
legacy-datasets/banking77,Hidden States,9,0,50,16k,0.8384310996040152
legacy-datasets/banking77,Hidden States,9,0,20,16k,0.8009650400725787
legacy-datasets/banking77,Hidden States,9,0,0,16k,0.8355106640525602
legacy-datasets/banking77,Hidden States,9,0,20,16k,0.8228277713309904
legacy-datasets/banking77,Hidden States,9,0,50,16k,0.8281937907140169
legacy-datasets/banking77,Hidden States,9,0,0,16k,0.831406678893838
legacy-datasets/banking77,SAE Features,12,1,0,16k,0.9163701462487608
legacy-datasets/banking77,SAE Features,19,1,0,16k,0.8893194689684403
legacy-datasets/banking77,SAE Features,5,1,0,16k,0.8913825220664788
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,0,16k,0.8079070270010685
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,0,16k,0.9489938282532188
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,20,16k,0.8979310013569173
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,20,16k,0.6748826326303796
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,50,16k,0.9429994869953828
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,20,16k,0.8209482540454192
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,50,16k,0.9449955446391156
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,20,16k,0.6678086577868853
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,0,16k,0.9449907034288796
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,50,16k,0.6745049219863413
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,0,16k,0.6537285231621591
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,20,16k,0.8199992799971201
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,50,16k,0.882999882999883
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,0,16k,0.6519471400987988
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,0,16k,0.8768659069726933
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,50,16k,0.812990836550991
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,50,16k,0.905981572388188
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,20,16k,0.9489995409958688
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,50,16k,0.9019858859675792
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,50,16k,0.8129773702618017
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,0,16k,0.911991199119912
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,20,16k,0.8958933948363124
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,0,16k,0.8999855979261013
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,50,16k,0.8829989469905228
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,50,16k,0.6766756635177688
textdetox/multilingual_toxicity_dataset,Hidden States,12,0,20,16k,0.8878991091982784
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,20,16k,0.8807795614090453
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,0,16k,0.8636591478696742
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,20,16k,0.9459991359861758
textdetox/multilingual_toxicity_dataset,Hidden States,12,1,0,16k,0.8019611843921408
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,0,16k,0.9509987749693742
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,50,16k,0.8979412141393442
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,20,16k,0.9329993969945728
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,50,16k,0.9419962877624168
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,20,16k,0.9009975249381236
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,20,16k,0.6986874826745302
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,0,16k,0.9179839248492704
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,50,16k,0.6949923748093703
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,20,16k,0.9409631019387116
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,50,16k,0.8228070368631439
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,0,16k,0.9079469774590164
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,50,16k,0.8058252427184467
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,20,16k,0.7078831532613046
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,0,16k,0.8847666524712543
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,50,16k,0.681570570290032
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,20,16k,0.8205332068710716
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,20,16k,0.930988337028958
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,0,16k,0.8268335870771811
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,50,16k,0.9229999229999232
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,50,16k,0.8869808997720614
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,0,16k,0.6650138672187399
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,20,16k,0.8908505744364035
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,0,16k,0.8349866339173473
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,50,16k,0.9209714707009232
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,50,16k,0.9459980559300134
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,0,16k,0.6914025553471521
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,20,16k,0.944984100405017
textdetox/multilingual_toxicity_dataset,Hidden States,19,1,20,16k,0.8257986232084289
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,0,16k,0.8999983999743996
textdetox/multilingual_toxicity_dataset,Hidden States,19,0,0,16k,0.953998343940382
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,50,16k,0.7068941888021576
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,20,16k,0.9329993969945728
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,50,16k,0.900977719986997
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,20,16k,0.7079813108038915
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,0,16k,0.6809741589068714
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,20,16k,0.9309993789944108
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,50,16k,0.9009832661719832
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,0,16k,0.9029719588961208
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,20,16k,0.9179986879790076
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,0,16k,0.9619993919902718
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,50,16k,0.963999423990784
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,50,16k,0.6985873661041966
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,0,16k,0.960999648996841
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,50,16k,0.957998487945566
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,0,16k,0.9129978249456236
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,50,16k,0.935993599359936
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,20,16k,0.9559992959887358
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,20,16k,0.8499903993855606
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,20,16k,0.92
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,50,16k,0.9259973359040924
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,0,16k,0.8539789729721079
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,50,16k,0.8659463785514205
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,0,16k,0.9409952206128696
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,50,16k,0.8589761669722182
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,0,16k,0.8519905273937531
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,0,16k,0.6926234637430853
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,20,16k,0.8479902713773682
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,0,16k,0.9409952206128696
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,20,16k,0.9549977948919496
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,20,16k,0.6948092557848655
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,20,16k,0.6975160256410257
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,0,16k,0.870996774919373
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,0,16k,0.680608745713499
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,50,16k,0.9659987759559344
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,0,16k,0.942998574964374
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,0,16k,0.9589966787309772
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,0,16k,0.8799956798444744
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,0,16k,0.936999936999937
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,50,16k,0.8749638645568569
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,20,16k,0.9659978238607272
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,0,16k,0.675427454028907
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,50,16k,0.68891009501746
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,50,16k,0.6877552000768603
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,50,16k,0.9269736374831314
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,50,16k,0.9259854931566588
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,20,16k,0.9409867220124528
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,20,16k,0.961997567844342
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,20,16k,0.9459894139251293
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,50,16k,0.8729205753595998
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,20,16k,0.8909972749318733
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,50,16k,0.8679915514592934
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,0,16k,0.871967223609244
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,20,16k,0.8719918074756785
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,0,16k,0.8769939727046625
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,20,16k,0.8689935806854536
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,20,16k,0.710985838306077
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,0,16k,0.9609912230251808
textdetox/multilingual_toxicity_dataset,Hidden States,20,0,50,16k,0.9659978238607272
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,50,16k,0.8549963749093727
textdetox/multilingual_toxicity_dataset,Hidden States,20,1,20,16k,0.8869971749293732
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,50,16k,0.9319975519118688
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,0,16k,0.9009975249381236
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,50,16k,0.8379896313364055
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,50,16k,0.6965846243507361
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,50,16k,0.9059984959759356
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,50,16k,0.9479981279326056
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,0,16k,0.6598483107331647
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,0,16k,0.8348968105065666
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,0,16k,0.9319989119825918
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,20,16k,0.95999983999936
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,0,16k,0.6889972009748088
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,20,16k,0.955999823999296
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,0,16k,0.953997055811572
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,50,16k,0.931993199319932
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,20,16k,0.8349523012150512
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,0,16k,0.9489913795431428
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,50,16k,0.9059984959759356
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,20,16k,0.9109849564576412
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,20,16k,0.836999836999837
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,0,16k,0.9279988479815676
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,0,16k,0.838999838999839
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,20,16k,0.9189979749493736
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,20,16k,0.9289942485341312
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,50,16k,0.9589979909015542
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,50,16k,0.7008417452832549
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,0,16k,0.907999631998528
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,50,16k,0.849994599805593
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,20,16k,0.663083918974783
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,20,16k,0.6906746049975958
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,20,16k,0.9289965208295206
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,0,16k,0.9399961597542243
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,0,16k,0.9589996309966792
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,0,16k,0.8439900153609832
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,20,16k,0.9289942485341312
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,50,16k,0.865999463997856
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,50,16k,0.6769454037732376
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,0,16k,0.9419812019094188
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,20,16k,0.849994599805593
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,50,16k,0.888959914529145
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,50,16k,0.9629996669970028
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,20,16k,0.881999527998112
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,0,16k,0.6986308227578784
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,50,16k,0.936999936999937
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,0,16k,0.881999527998112
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,20,16k,0.864999864999865
textdetox/multilingual_toxicity_dataset,Hidden States,31,1,20,16k,0.952999952999953
textdetox/multilingual_toxicity_dataset,Hidden States,31,0,50,16k,0.9579993279892478
